date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,last_1_hour_traffic,last_2_hour_traffic,last_3_hour_traffic,last_4_hour_traffic,last_5_hour_traffic,last_6_hour_traffic,hour,month_day,weekday,month,year
2013-04-19 15:00:00,1,32,82,4,10,1,1,273.35,0.0,0.0,90,Fog,fog,5616,5118.0,5118.0,5118.0,5118.0,4871.0,4871.0,15,19,5,4,2013
2013-04-19 15:00:00,1,143,77,3,240,5,5,273.35,0.0,0.0,90,Snow,heavy snow,5616,5616.0,5118.0,5118.0,5118.0,5118.0,4871.0,15,19,5,4,2013
2013-04-19 15:00:00,1,37,87,4,360,5,5,273.35,0.0,0.0,90,Snow,snow,5616,5616.0,5616.0,5118.0,5118.0,5118.0,5118.0,15,19,5,4,2013
2013-04-19 15:00:00,1,82,82,4,10,9,9,273.35,0.0,0.0,90,Mist,mist,5616,5616.0,5616.0,5616.0,5118.0,5118.0,5118.0,15,19,5,4,2013
2013-04-19 16:00:00,1,74,93,3,360,7,7,273.37,0.0,0.0,90,Fog,fog,6160,5616.0,5616.0,5616.0,5616.0,5118.0,5118.0,16,19,5,4,2013
2013-04-19 16:00:00,1,34,87,2,350,2,2,273.37,0.0,0.0,90,Snow,snow,6160,6160.0,5616.0,5616.0,5616.0,5616.0,5118.0,16,19,5,4,2013
2013-04-19 17:00:00,1,49,87,2,20,3,3,273.41,0.0,0.0,90,Fog,fog,5861,6160.0,6160.0,5616.0,5616.0,5616.0,5616.0,17,19,5,4,2013
2013-04-19 17:00:00,1,32,82,2,30,8,8,273.41,0.0,0.0,90,Snow,snow,5861,5861.0,6160.0,6160.0,5616.0,5616.0,5616.0,17,19,5,4,2013
2013-04-19 17:00:00,1,216,87,5,20,9,9,273.41,0.0,0.0,90,Snow,heavy snow,5861,5861.0,5861.0,6160.0,6160.0,5616.0,5616.0,17,19,5,4,2013
2013-04-19 17:00:00,1,203,87,4,20,7,7,273.41,0.0,0.0,90,Mist,mist,5861,5861.0,5861.0,5861.0,6160.0,6160.0,5616.0,17,19,5,4,2013
2013-04-19 18:00:00,1,137,87,3,20,2,2,273.33,0.0,0.0,90,Snow,snow,4728,5861.0,5861.0,5861.0,5861.0,6160.0,6160.0,18,19,5,4,2013
2013-04-19 18:00:00,1,186,82,4,20,8,8,273.33,0.0,0.0,90,Snow,heavy snow,4728,4728.0,5861.0,5861.0,5861.0,5861.0,6160.0,18,19,5,4,2013
2013-04-19 18:00:00,1,273,82,3,30,9,9,273.33,0.0,0.0,90,Fog,fog,4728,4728.0,4728.0,5861.0,5861.0,5861.0,5861.0,18,19,5,4,2013
2013-04-19 19:00:00,1,272,82,3,10,2,2,273.28,0.0,0.0,90,Snow,heavy snow,3715,4728.0,4728.0,4728.0,5861.0,5861.0,5861.0,19,19,5,4,2013
2013-04-19 19:00:00,1,286,82,4,10,7,7,273.28,0.0,0.0,90,Mist,mist,3715,3715.0,4728.0,4728.0,4728.0,5861.0,5861.0,19,19,5,4,2013
2013-04-19 20:00:00,1,110,82,5,10,7,7,273.23,0.0,0.0,90,Mist,mist,3240,3715.0,3715.0,4728.0,4728.0,4728.0,5861.0,20,19,5,4,2013
2013-04-19 20:00:00,1,234,81,4,10,3,3,273.23,0.0,0.0,90,Fog,fog,3240,3240.0,3715.0,3715.0,4728.0,4728.0,4728.0,20,19,5,4,2013
2013-04-19 20:00:00,1,44,82,3,20,8,8,273.23,0.0,0.0,90,Snow,heavy snow,3240,3240.0,3240.0,3715.0,3715.0,4728.0,4728.0,20,19,5,4,2013
2013-04-19 20:00:00,1,238,93,5,10,4,4,273.23,0.0,0.0,90,Snow,snow,3240,3240.0,3240.0,3240.0,3715.0,3715.0,4728.0,20,19,5,4,2013
2013-04-19 21:00:00,1,108,87,7,10,8,8,272.96,0.0,0.0,90,Snow,heavy snow,3164,3240.0,3240.0,3240.0,3240.0,3715.0,3715.0,21,19,5,4,2013
2013-04-19 21:00:00,1,91,87,6,20,7,7,272.96,0.0,0.0,90,Mist,mist,3164,3164.0,3240.0,3240.0,3240.0,3240.0,3715.0,21,19,5,4,2013
2013-04-19 21:00:00,1,205,71,5,20,7,7,272.96,0.0,0.0,90,Snow,snow,3164,3164.0,3164.0,3240.0,3240.0,3240.0,3240.0,21,19,5,4,2013
2013-04-19 22:00:00,1,77,81,6,40,9,9,272.73,0.0,0.0,90,Snow,heavy snow,3074,3164.0,3164.0,3164.0,3240.0,3240.0,3240.0,22,19,5,4,2013
2013-04-19 22:00:00,1,150,81,7,20,9,9,272.73,0.0,0.0,90,Snow,snow,3074,3074.0,3164.0,3164.0,3164.0,3240.0,3240.0,22,19,5,4,2013
2013-04-19 22:00:00,1,282,66,6,20,9,9,272.73,0.0,0.0,90,Mist,mist,3074,3074.0,3074.0,3164.0,3164.0,3164.0,3240.0,22,19,5,4,2013
2013-04-19 23:00:00,1,198,70,7,20,2,2,272.7,0.0,0.0,90,Snow,snow,2043,3074.0,3074.0,3074.0,3164.0,3164.0,3164.0,23,19,5,4,2013
2013-04-19 23:00:00,1,163,70,6,30,9,9,272.7,0.0,0.0,90,Mist,mist,2043,2043.0,3074.0,3074.0,3074.0,3164.0,3164.0,23,19,5,4,2013
2013-04-19 23:00:00,1,194,70,8,10,6,6,272.7,0.0,0.0,90,Snow,heavy snow,2043,2043.0,2043.0,3074.0,3074.0,3074.0,3164.0,23,19,5,4,2013
2013-04-20 00:00:00,1,71,52,5,30,6,6,272.63,0.0,0.0,90,Snow,heavy snow,1190,2043.0,2043.0,2043.0,3074.0,3074.0,3074.0,0,20,6,4,2013
2013-04-20 00:00:00,1,28,56,5,10,6,6,272.63,0.0,0.0,90,Mist,mist,1190,1190.0,2043.0,2043.0,2043.0,3074.0,3074.0,0,20,6,4,2013
2013-04-20 00:00:00,1,90,60,5,10,7,7,272.63,0.0,0.0,90,Snow,snow,1190,1190.0,1190.0,2043.0,2043.0,2043.0,3074.0,0,20,6,4,2013
2013-04-20 01:00:00,1,39,60,5,10,9,9,272.65,0.0,0.0,90,Snow,heavy snow,728,1190.0,1190.0,1190.0,2043.0,2043.0,2043.0,1,20,6,4,2013
2013-04-20 01:00:00,1,136,65,3,10,6,6,272.65,0.0,0.0,90,Mist,mist,728,728.0,1190.0,1190.0,1190.0,2043.0,2043.0,1,20,6,4,2013
2013-04-20 02:00:00,1,227,69,4,360,5,5,272.58,0.0,0.0,90,Snow,heavy snow,571,728.0,728.0,1190.0,1190.0,1190.0,2043.0,2,20,6,4,2013
2013-04-20 02:00:00,1,22,69,3,360,4,4,272.58,0.0,0.0,90,Mist,mist,571,571.0,728.0,728.0,1190.0,1190.0,1190.0,2,20,6,4,2013
2013-04-20 03:00:00,1,186,80,3,10,6,6,272.58,0.0,0.0,90,Snow,heavy snow,425,571.0,571.0,728.0,728.0,1190.0,1190.0,3,20,6,4,2013
2013-04-20 03:00:00,1,130,80,3,10,7,7,272.58,0.0,0.0,90,Mist,mist,425,425.0,571.0,571.0,728.0,728.0,1190.0,3,20,6,4,2013
2013-04-20 04:00:00,1,120,60,3,40,9,9,272.47,0.0,0.0,90,Mist,mist,390,425.0,425.0,571.0,571.0,728.0,728.0,4,20,6,4,2013
2013-04-20 04:00:00,1,188,69,3,30,3,3,272.47,0.0,0.0,90,Snow,heavy snow,390,390.0,425.0,425.0,571.0,571.0,728.0,4,20,6,4,2013
2013-04-20 05:00:00,1,18,48,3,10,5,5,272.16,0.0,0.0,90,Snow,heavy snow,743,390.0,390.0,425.0,425.0,571.0,571.0,5,20,6,4,2013
2013-04-20 05:00:00,1,231,36,2,40,7,7,272.16,0.0,0.0,90,Mist,mist,743,743.0,390.0,390.0,425.0,425.0,571.0,5,20,6,4,2013
2013-04-20 06:00:00,1,119,28,3,0,8,8,271.98,0.0,0.0,90,Mist,mist,1421,743.0,743.0,390.0,390.0,425.0,425.0,6,20,6,4,2013
2013-04-20 06:00:00,1,294,32,3,40,2,2,271.98,0.0,0.0,90,Snow,heavy snow,1421,1421.0,743.0,743.0,390.0,390.0,425.0,6,20,6,4,2013
2013-04-20 07:00:00,1,117,21,1,240,3,3,271.81,0.0,0.0,90,Mist,mist,2150,1421.0,1421.0,743.0,743.0,390.0,390.0,7,20,6,4,2013
2013-04-20 07:00:00,1,145,26,0,0,7,7,271.81,0.0,0.0,90,Snow,heavy snow,2150,2150.0,1421.0,1421.0,743.0,743.0,390.0,7,20,6,4,2013
2013-04-20 08:00:00,1,213,20,2,210,6,6,271.77,0.0,0.0,90,Snow,heavy snow,3197,2150.0,2150.0,1421.0,1421.0,743.0,743.0,8,20,6,4,2013
2013-04-20 09:00:00,1,204,18,2,250,9,9,271.86,0.0,0.0,90,Haze,haze,3745,3197.0,2150.0,2150.0,1421.0,1421.0,743.0,9,20,6,4,2013
2013-04-20 09:00:00,1,24,18,2,270,1,1,271.86,0.0,0.0,90,Snow,heavy snow,3745,3745.0,3197.0,2150.0,2150.0,1421.0,1421.0,9,20,6,4,2013
2013-04-20 09:00:00,1,171,18,1,220,6,6,271.86,0.0,0.0,90,Mist,mist,3745,3745.0,3745.0,3197.0,2150.0,2150.0,1421.0,9,20,6,4,2013
2013-04-20 10:00:00,1,270,22,2,290,8,8,272.04,0.0,0.0,90,Snow,heavy snow,4079,3745.0,3745.0,3745.0,3197.0,2150.0,2150.0,10,20,6,4,2013
2013-04-20 10:00:00,1,18,30,0,0,1,1,272.04,0.0,0.0,90,Haze,haze,4079,4079.0,3745.0,3745.0,3745.0,3197.0,2150.0,10,20,6,4,2013
2013-04-20 11:00:00,1,225,23,0,0,6,6,272.4,0.0,0.0,90,Snow,heavy snow,4619,4079.0,4079.0,3745.0,3745.0,3745.0,3197.0,11,20,6,4,2013
2013-04-20 12:00:00,1,270,58,3,180,7,7,272.96,0.0,0.0,90,Snow,heavy snow,5035,4619.0,4079.0,4079.0,3745.0,3745.0,3745.0,12,20,6,4,2013
2013-04-20 13:00:00,1,122,47,3,190,4,4,273.42,0.0,0.0,90,Snow,heavy snow,4950,5035.0,4619.0,4079.0,4079.0,3745.0,3745.0,13,20,6,4,2013
2013-04-20 14:00:00,1,126,47,2,250,5,5,274.29,0.0,0.0,75,Clouds,broken clouds,5053,4950.0,5035.0,4619.0,4079.0,4079.0,3745.0,14,20,6,4,2013
2013-04-20 15:00:00,1,56,58,11,350,4,4,274.77,0.0,0.0,40,Clouds,scattered clouds,4808,5053.0,4950.0,5035.0,4619.0,4079.0,4079.0,15,20,6,4,2013
2013-04-20 16:00:00,1,288,57,9,330,8,8,275.2,0.0,0.0,40,Clouds,scattered clouds,4904,4808.0,5053.0,4950.0,5035.0,4619.0,4079.0,16,20,6,4,2013
2013-04-20 17:00:00,1,107,52,7,320,8,8,275.51,0.0,0.0,75,Clouds,broken clouds,4545,4904.0,4808.0,5053.0,4950.0,5035.0,4619.0,17,20,6,4,2013
2013-04-20 18:00:00,1,102,56,6,320,3,3,275.58,0.0,0.0,40,Clouds,scattered clouds,4285,4545.0,4904.0,4808.0,5053.0,4950.0,5035.0,18,20,6,4,2013
2013-04-20 19:00:00,1,261,60,5,310,4,4,275.41,0.0,0.0,40,Clouds,scattered clouds,3595,4285.0,4545.0,4904.0,4808.0,5053.0,4950.0,19,20,6,4,2013
2013-04-20 20:00:00,1,172,60,4,320,7,7,274.91,0.0,0.0,40,Clouds,scattered clouds,3142,3595.0,4285.0,4545.0,4904.0,4808.0,5053.0,20,20,6,4,2013
2013-04-20 21:00:00,1,167,56,5,310,3,3,273.62,0.0,0.0,20,Clouds,few clouds,3794,3142.0,3595.0,4285.0,4545.0,4904.0,4808.0,21,20,6,4,2013
2013-04-20 22:00:00,1,76,56,6,300,5,5,272.77,0.0,0.0,1,Clear,sky is clear,3416,3794.0,3142.0,3595.0,4285.0,4545.0,4904.0,22,20,6,4,2013
2013-04-21 00:00:00,1,147,60,9,300,9,9,271.12,0.0,0.0,1,Clear,sky is clear,1351,3416.0,3794.0,3142.0,3595.0,4285.0,4545.0,0,21,7,4,2013
2013-04-21 01:00:00,1,299,48,7,310,2,2,270.37,0.0,0.0,0,Clear,sky is clear,887,1351.0,3416.0,3794.0,3142.0,3595.0,4285.0,1,21,7,4,2013
2013-04-21 02:00:00,1,74,34,9,300,5,5,269.63,0.0,0.0,0,Clear,sky is clear,648,887.0,1351.0,3416.0,3794.0,3142.0,3595.0,2,21,7,4,2013
2013-04-21 03:00:00,1,271,29,11,330,7,7,268.95,0.0,0.0,0,Clear,sky is clear,356,648.0,887.0,1351.0,3416.0,3794.0,3142.0,3,21,7,4,2013
2013-04-21 04:00:00,1,207,29,9,320,3,3,268.21,0.0,0.0,1,Clear,sky is clear,273,356.0,648.0,887.0,1351.0,3416.0,3794.0,4,21,7,4,2013
2013-04-21 05:00:00,1,180,31,10,300,4,4,267.55,0.0,0.0,1,Clear,sky is clear,455,273.0,356.0,648.0,887.0,1351.0,3416.0,5,21,7,4,2013
2013-04-21 06:00:00,1,25,31,10,330,5,5,266.92,0.0,0.0,1,Clear,sky is clear,784,455.0,273.0,356.0,648.0,887.0,1351.0,6,21,7,4,2013
2013-04-21 07:00:00,1,200,29,8,300,7,7,266.66,0.0,0.0,1,Clear,sky is clear,1125,784.0,455.0,273.0,356.0,648.0,887.0,7,21,7,4,2013
2013-04-21 08:00:00,1,34,27,7,320,8,8,268.08,0.0,0.0,1,Clear,sky is clear,1677,1125.0,784.0,455.0,273.0,356.0,648.0,8,21,7,4,2013
2013-04-21 09:00:00,1,259,31,8,310,8,8,270.0,0.0,0.0,1,Clear,sky is clear,2510,1677.0,1125.0,784.0,455.0,273.0,356.0,9,21,7,4,2013
2013-04-21 10:00:00,1,36,29,6,320,8,8,271.85,0.0,0.0,1,Clear,sky is clear,3263,2510.0,1677.0,1125.0,784.0,455.0,273.0,10,21,7,4,2013
2013-04-21 11:00:00,1,179,31,6,330,3,3,273.63,0.0,0.0,1,Clear,sky is clear,3485,3263.0,2510.0,1677.0,1125.0,784.0,455.0,11,21,7,4,2013
2013-04-21 12:00:00,1,126,42,5,350,9,9,275.13,0.0,0.0,1,Clear,sky is clear,4084,3485.0,3263.0,2510.0,1677.0,1125.0,784.0,12,21,7,4,2013
2013-04-21 13:00:00,1,64,45,3,330,4,4,276.03,0.0,0.0,1,Clear,sky is clear,4268,4084.0,3485.0,3263.0,2510.0,1677.0,1125.0,13,21,7,4,2013
2013-04-21 14:00:00,1,35,55,3,330,8,8,276.63,0.0,0.0,1,Clear,sky is clear,4271,4268.0,4084.0,3485.0,3263.0,2510.0,1677.0,14,21,7,4,2013
2013-04-21 15:00:00,1,281,59,2,310,4,4,277.06,0.0,0.0,1,Clear,sky is clear,4542,4271.0,4268.0,4084.0,3485.0,3263.0,2510.0,15,21,7,4,2013
2013-04-21 16:00:00,1,117,59,3,320,9,9,277.46,0.0,0.0,1,Clear,sky is clear,4358,4542.0,4271.0,4268.0,4084.0,3485.0,3263.0,16,21,7,4,2013
2013-04-21 17:00:00,1,99,64,2,300,1,1,277.39,0.0,0.0,1,Clear,sky is clear,4401,4358.0,4542.0,4271.0,4268.0,4084.0,3485.0,17,21,7,4,2013
2013-04-21 18:00:00,1,131,69,2,290,9,9,277.22,0.0,0.0,1,Clear,sky is clear,3490,4401.0,4358.0,4542.0,4271.0,4268.0,4084.0,18,21,7,4,2013
2013-04-21 19:00:00,1,252,69,2,290,3,3,276.66,0.0,0.0,1,Clear,sky is clear,4079,3490.0,4401.0,4358.0,4542.0,4271.0,4268.0,19,21,7,4,2013
2013-04-21 20:00:00,1,278,59,3,310,5,5,275.73,0.0,0.0,1,Clear,sky is clear,3310,4079.0,3490.0,4401.0,4358.0,4542.0,4271.0,20,21,7,4,2013
2013-04-21 21:00:00,1,261,64,3,320,6,6,274.49,0.0,0.0,1,Clear,sky is clear,2237,3310.0,4079.0,3490.0,4401.0,4358.0,4542.0,21,21,7,4,2013
2013-04-21 22:00:00,1,84,55,3,320,2,2,273.65,0.0,0.0,1,Clear,sky is clear,1606,2237.0,3310.0,4079.0,3490.0,4401.0,4358.0,22,21,7,4,2013
2013-04-21 23:00:00,1,121,44,3,350,2,2,273.42,0.0,0.0,40,Clouds,scattered clouds,960,1606.0,2237.0,3310.0,4079.0,3490.0,4401.0,23,21,7,4,2013
2013-04-22 00:00:00,1,160,39,4,310,4,4,273.76,0.0,0.0,90,Clouds,overcast clouds,506,960.0,1606.0,2237.0,3310.0,4079.0,3490.0,0,22,1,4,2013
2013-04-22 01:00:00,1,279,31,6,340,6,6,274.04,0.0,0.0,90,Clouds,overcast clouds,296,506.0,960.0,1606.0,2237.0,3310.0,4079.0,1,22,1,4,2013
2013-04-22 02:00:00,1,107,26,3,340,7,7,274.32,0.0,0.0,90,Clouds,overcast clouds,278,296.0,506.0,960.0,1606.0,2237.0,3310.0,2,22,1,4,2013
2013-04-22 03:00:00,1,264,27,5,320,7,7,274.29,0.0,0.0,90,Snow,heavy snow,301,278.0,296.0,506.0,960.0,1606.0,2237.0,3,22,1,4,2013
2013-04-22 03:00:00,1,177,23,3,320,7,7,274.29,0.0,0.0,90,Mist,mist,301,301.0,278.0,296.0,506.0,960.0,1606.0,3,22,1,4,2013
2013-04-22 04:00:00,1,255,19,4,280,2,2,273.78,0.0,0.0,90,Mist,mist,770,301.0,301.0,278.0,296.0,506.0,960.0,4,22,1,4,2013
2013-04-22 04:00:00,1,259,22,2,290,6,6,273.78,0.0,0.0,90,Snow,heavy snow,770,770.0,301.0,301.0,278.0,296.0,506.0,4,22,1,4,2013
2013-04-22 05:00:00,1,222,16,4,290,2,2,273.58,0.0,0.0,90,Snow,heavy snow,2617,770.0,770.0,301.0,301.0,278.0,296.0,5,22,1,4,2013
2013-04-22 05:00:00,1,285,17,4,320,2,2,273.58,0.0,0.0,90,Mist,mist,2617,2617.0,770.0,770.0,301.0,301.0,278.0,5,22,1,4,2013
2013-04-22 06:00:00,1,289,17,5,310,1,1,273.81,0.0,0.0,90,Snow,heavy snow,5657,2617.0,2617.0,770.0,770.0,301.0,301.0,6,22,1,4,2013
2013-04-22 06:00:00,1,55,22,3,300,4,4,273.81,0.0,0.0,90,Rain,light rain,5657,5657.0,2617.0,2617.0,770.0,770.0,301.0,6,22,1,4,2013
2013-04-22 07:00:00,1,27,25,2,290,1,1,274.04,0.0,0.0,90,Snow,heavy snow,7062,5657.0,5657.0,2617.0,2617.0,770.0,770.0,7,22,1,4,2013
2013-04-22 08:00:00,1,255,31,0,0,4,4,274.6,0.0,0.0,90,Snow,heavy snow,6112,7062.0,5657.0,5657.0,2617.0,2617.0,770.0,8,22,1,4,2013
2013-04-22 09:00:00,1,229,42,0,0,7,7,274.97,0.0,0.0,90,Rain,light rain,5055,6112.0,7062.0,5657.0,5657.0,2617.0,2617.0,9,22,1,4,2013
2013-04-22 10:00:00,1,185,52,0,0,4,4,275.57,0.0,0.0,90,Rain,light rain,4426,5055.0,6112.0,7062.0,5657.0,5657.0,2617.0,10,22,1,4,2013
2013-04-22 11:00:00,1,243,74,0,0,9,9,276.69,0.0,0.0,75,Clouds,broken clouds,4546,4426.0,5055.0,6112.0,7062.0,5657.0,5657.0,11,22,1,4,2013
2013-04-22 12:00:00,1,158,69,0,0,4,4,278.0,0.0,0.0,90,Clouds,overcast clouds,4815,4546.0,4426.0,5055.0,6112.0,7062.0,5657.0,12,22,1,4,2013
2013-04-22 13:00:00,1,107,80,0,0,6,6,279.45,0.0,0.0,90,Clouds,overcast clouds,4907,4815.0,4546.0,4426.0,5055.0,6112.0,7062.0,13,22,1,4,2013
2013-04-22 14:00:00,1,14,80,0,0,5,5,280.36,0.0,0.0,90,Clouds,overcast clouds,5183,4907.0,4815.0,4546.0,4426.0,5055.0,6112.0,14,22,1,4,2013
2013-04-22 15:00:00,1,168,86,1,60,6,6,280.99,0.0,0.0,90,Clouds,overcast clouds,5728,5183.0,4907.0,4815.0,4546.0,4426.0,5055.0,15,22,1,4,2013
2013-04-22 16:00:00,1,96,52,1,110,1,1,281.35,0.0,0.0,75,Rain,light rain,5768,5728.0,5183.0,4907.0,4815.0,4546.0,4426.0,16,22,1,4,2013
2013-04-22 17:00:00,1,129,48,1,130,2,2,281.68,0.0,0.0,90,Rain,moderate rain,5376,5768.0,5728.0,5183.0,4907.0,4815.0,4546.0,17,22,1,4,2013
2013-04-22 17:00:00,1,240,52,0,0,8,8,281.68,0.0,0.0,90,Rain,light rain,5376,5376.0,5768.0,5728.0,5183.0,4907.0,4815.0,17,22,1,4,2013
2013-04-22 18:00:00,1,103,25,5,160,2,2,281.11,0.0,0.0,90,Rain,moderate rain,3780,5376.0,5376.0,5768.0,5728.0,5183.0,4907.0,18,22,1,4,2013
2013-04-22 18:00:00,1,181,42,1,160,6,6,281.11,0.0,0.0,90,Rain,light rain,3780,3780.0,5376.0,5376.0,5768.0,5728.0,5183.0,18,22,1,4,2013
2013-04-22 18:00:00,1,73,32,4,150,3,3,281.11,0.0,0.0,90,Mist,mist,3780,3780.0,3780.0,5376.0,5376.0,5768.0,5728.0,18,22,1,4,2013
2013-04-22 19:00:00,1,244,31,6,170,6,6,281.07,0.0,0.0,90,Mist,mist,2422,3780.0,3780.0,3780.0,5376.0,5376.0,5768.0,19,22,1,4,2013
2013-04-22 19:00:00,1,109,31,5,160,7,7,281.07,0.0,0.0,90,Drizzle,light intensity drizzle,2422,2422.0,3780.0,3780.0,3780.0,5376.0,5376.0,19,22,1,4,2013
2013-04-22 19:00:00,1,144,28,6,140,2,2,281.07,0.0,0.0,90,Fog,fog,2422,2422.0,2422.0,3780.0,3780.0,3780.0,5376.0,19,22,1,4,2013
2013-04-22 19:00:00,1,179,29,4,180,4,4,281.07,0.0,0.0,90,Rain,light rain,2422,2422.0,2422.0,2422.0,3780.0,3780.0,3780.0,19,22,1,4,2013
2013-04-22 19:00:00,1,130,31,5,140,5,5,281.07,0.0,0.0,90,Rain,moderate rain,2422,2422.0,2422.0,2422.0,2422.0,3780.0,3780.0,19,22,1,4,2013
2013-04-22 20:00:00,1,78,30,6,150,5,5,281.01,0.0,0.0,90,Rain,light rain,2063,2422.0,2422.0,2422.0,2422.0,2422.0,3780.0,20,22,1,4,2013
2013-04-22 20:00:00,1,207,30,9,160,8,8,281.01,0.0,0.0,90,Mist,mist,2063,2063.0,2422.0,2422.0,2422.0,2422.0,2422.0,20,22,1,4,2013
2013-04-22 21:00:00,1,215,31,4,130,9,9,280.6,0.0,0.0,90,Clouds,overcast clouds,1627,2063.0,2063.0,2422.0,2422.0,2422.0,2422.0,21,22,1,4,2013
2013-04-22 22:00:00,1,20,40,5,140,7,7,279.66,0.0,0.0,90,Clouds,overcast clouds,1134,1627.0,2063.0,2063.0,2422.0,2422.0,2422.0,22,22,1,4,2013
2013-04-22 23:00:00,1,139,40,5,140,6,6,278.21,0.0,0.0,90,Mist,mist,830,1134.0,1627.0,2063.0,2063.0,2422.0,2422.0,23,22,1,4,2013
2013-04-23 00:00:00,1,232,45,5,140,5,5,277.34,0.0,0.0,90,Clouds,overcast clouds,460,830.0,1134.0,1627.0,2063.0,2063.0,2422.0,0,23,2,4,2013
2013-04-23 01:00:00,1,119,55,3,150,1,1,276.99,0.0,0.0,90,Mist,mist,274,460.0,830.0,1134.0,1627.0,2063.0,2063.0,1,23,2,4,2013
2013-04-23 02:00:00,1,36,55,3,160,4,4,276.4,0.0,0.0,90,Mist,mist,240,274.0,460.0,830.0,1134.0,1627.0,2063.0,2,23,2,4,2013
2013-04-23 03:00:00,1,203,59,1,160,8,8,275.95,0.0,0.0,90,Mist,mist,329,240.0,274.0,460.0,830.0,1134.0,1627.0,3,23,2,4,2013
2013-04-23 04:00:00,1,25,67,0,0,8,8,275.67,0.0,0.0,90,Mist,mist,797,329.0,240.0,274.0,460.0,830.0,1134.0,4,23,2,4,2013
2013-04-23 05:00:00,1,82,55,0,0,3,3,275.49,0.0,0.0,90,Clouds,overcast clouds,2580,797.0,329.0,240.0,274.0,460.0,830.0,5,23,2,4,2013
2013-04-23 06:00:00,1,125,71,0,0,5,5,275.17,0.0,0.0,90,Clouds,overcast clouds,5461,2580.0,797.0,329.0,240.0,274.0,460.0,6,23,2,4,2013
2013-04-23 07:00:00,1,210,81,0,0,4,4,275.13,0.0,0.0,90,Clouds,overcast clouds,6078,5461.0,2580.0,797.0,329.0,240.0,274.0,7,23,2,4,2013
2013-04-23 08:00:00,1,142,93,0,0,2,2,275.38,0.0,0.0,75,Clouds,broken clouds,5022,6078.0,5461.0,2580.0,797.0,329.0,240.0,8,23,2,4,2013
2013-04-23 09:00:00,1,173,67,2,210,2,2,276.07,0.0,0.0,90,Clouds,overcast clouds,4820,5022.0,6078.0,5461.0,2580.0,797.0,329.0,9,23,2,4,2013
2013-04-23 10:00:00,1,16,54,0,0,7,7,276.76,0.0,0.0,75,Clouds,broken clouds,4361,4820.0,5022.0,6078.0,5461.0,2580.0,797.0,10,23,2,4,2013
2013-04-23 11:00:00,1,70,45,2,140,2,2,277.9,0.0,0.0,75,Clouds,broken clouds,4619,4361.0,4820.0,5022.0,6078.0,5461.0,2580.0,11,23,2,4,2013
2013-04-23 12:00:00,1,129,40,0,0,4,4,278.55,0.0,0.0,75,Clouds,broken clouds,4862,4619.0,4361.0,4820.0,5022.0,6078.0,5461.0,12,23,2,4,2013
2013-04-23 13:00:00,1,40,40,0,0,9,9,278.7,0.0,0.0,90,Clouds,overcast clouds,4615,4862.0,4619.0,4361.0,4820.0,5022.0,6078.0,13,23,2,4,2013
2013-04-23 14:00:00,1,57,43,7,80,4,4,278.1,0.0,0.0,90,Clouds,overcast clouds,5115,4615.0,4862.0,4619.0,4361.0,4820.0,5022.0,14,23,2,4,2013
2013-04-23 15:00:00,1,294,22,3,140,4,4,277.12,0.0,0.0,90,Rain,moderate rain,5544,5115.0,4615.0,4862.0,4619.0,4361.0,4820.0,15,23,2,4,2013
2013-04-23 15:00:00,1,93,23,0,0,4,4,277.12,0.0,0.0,90,Snow,heavy snow,5544,5544.0,5115.0,4615.0,4862.0,4619.0,4361.0,15,23,2,4,2013
2013-04-23 15:00:00,1,15,23,6,150,9,9,277.12,0.0,0.0,90,Rain,light rain,5544,5544.0,5544.0,5115.0,4615.0,4862.0,4619.0,15,23,2,4,2013
2013-04-23 15:00:00,1,100,34,9,140,2,2,277.12,0.0,0.0,90,Snow,light rain and snow,5544,5544.0,5544.0,5544.0,5115.0,4615.0,4862.0,15,23,2,4,2013
2013-04-23 16:00:00,1,284,14,7,300,1,1,276.33,0.0,0.0,90,Snow,heavy snow,6519,5544.0,5544.0,5544.0,5544.0,5115.0,4615.0,16,23,2,4,2013
2013-04-23 16:00:00,1,148,18,6,290,6,6,276.33,0.0,0.0,90,Rain,light rain,6519,6519.0,5544.0,5544.0,5544.0,5544.0,5115.0,16,23,2,4,2013
2013-04-23 17:00:00,1,27,19,6,300,4,4,275.15,0.0,0.0,90,Snow,light rain and snow,6345,6519.0,6519.0,5544.0,5544.0,5544.0,5544.0,17,23,2,4,2013
2013-04-23 17:00:00,1,104,14,10,280,5,5,275.15,0.0,0.0,90,Rain,light rain,6345,6345.0,6519.0,6519.0,5544.0,5544.0,5544.0,17,23,2,4,2013
2013-04-23 17:00:00,1,142,16,9,280,3,3,275.15,0.0,0.0,90,Snow,heavy snow,6345,6345.0,6345.0,6519.0,6519.0,5544.0,5544.0,17,23,2,4,2013
2013-04-23 17:00:00,1,112,13,7,270,6,6,275.15,0.0,0.0,90,Mist,mist,6345,6345.0,6345.0,6345.0,6519.0,6519.0,5544.0,17,23,2,4,2013
